ENSG00000064199.7	2.8297
ENSG00000064201.16	0.2128
ENSG00000064205.10	5.3287
ENSG00000064218.5	0.0214
ENSG00000064225.12	0.4038
ENSG00000064270.13	12.9341
ENSG00000064300.9	5.0441
ENSG00000064309.14	0.8873
ENSG00000064313.12	7.4978
ENSG00000064393.16	28.9909
ENSG00000064419.13	20.4841
ENSG00000064489.23	0.0897
ENSG00000064490.14	47.0277
ENSG00000064545.15	37.9867
ENSG00000064547.14	21.2379
ENSG00000064601.20	14.7712
ENSG00000064607.17	31.3240
ENSG00000064651.14	12.1490
ENSG00000064652.11	7.7732
ENSG00000064655.19	63.9847
ENSG00000064666.15	25.5692
ENSG00000064687.13	0.9205
ENSG00000064692.20	0.1826
ENSG00000064703.12	7.1597
ENSG00000064726.10	31.2205
ENSG00000064763.11	1.0770
ENSG00000064787.13	34.8984
ENSG00000064835.11	0.0737
ENSG00000064886.14	0.1401
ENSG00000064932.16	33.9921
ENSG00000064933.18	10.2939
ENSG00000064961.19	463.3591
ENSG00000064989.13	0.8289
ENSG00000064995.18	35.9435
ENSG00000064999.15	11.4071
ENSG00000065000.19	50.7070
